<DATE>    	 <TIME>  	 <OPEN>	 <HIGH>	 <LOW> 	 <CLOSE>	 <TICKVOL>	 <VOL>	 <SPREAD>
2023.04.14	 03:00:00	 1808.9	 1809.1	 1806.9	  1807.4	       573	     0	        6
2023.04.14	 04:00:00	 1807.3	 1808.1	 1806.5	  1806.6	       553	     0	        6
2023.04.14	 05:00:00	 1806.5	 1808.3	 1806.4	  1807.5	       438	     0	        6
2023.04.14	 06:00:00	 1807.4	 1807.7	 1806.1	  1806.3	       391	     0	        6
2023.04.14	 07:00:00	 1806.4	 1806.7	 1806.1	  1806.7	       425	     0	        6
2023.04.14	 08:00:00	 1806.6	 1806.8	 1804.5	  1805.4	       634	     0	        6
2023.04.14	 09:00:00	 1805.3	 1807.9	 1804.4	  1805.9	      1429	     0	        6
2023.04.14	 10:00:00	 1805.8	 1806.1	 1802.9	  1803.4	      1008	     0	        6
2023.04.14	 11:00:00	 1803.6	 1805.8	 1803.0	  1805.6	       818	     0	        6
2023.04.14	 12:00:00	 1805.3	 1810.7	 1802.8	  1810.6	      1365	     0	        6
2023.04.14	 13:00:00	 1810.5	 1816.5	 1809.2	  1813.1	      1503	     0	        6
2023.04.14	 14:00:00	 1813.2	 1819.1	 1807.4	  1811.4	      2957	     0	        6
2023.04.14	 15:00:00	 1811.2	 1818.8	 1806.6	  1817.6	      4506	     0	        6
2023.04.14	 16:00:00	 1816.9	 1818.6	 1794.9	  1798.8	      6832	     0	        6
2023.04.14	 17:00:00	 1798.9	 1799.2	 1784.8	  1788.3	      4662	     0	        6
2023.04.14	 18:00:00	 1788.4	 1789.0	 1781.1	  1783.5	      3668	     0	        6
2023.04.14	 19:00:00	 1783.3	 1787.6	 1778.9	  1783.2	      3041	     0	        6
2023.04.14	 20:00:00	 1783.1	 1788.1	 1781.1	  1786.5	      2747	     0	        6
2023.04.14	 21:00:00	 1786.4	 1792.1	 1779.9	  1791.3	      3816	     0	        6
2023.04.14	 22:00:00	 1791.4	 1797.6	 1790.9	  1795.9	       877	     0	        6
2023.04.17	 01:00:00	 1797.8	 1797.9	 1795.9	  1796.8	       318	     0	        6
2023.04.17	 02:00:00	 1796.7	 1797.7	 1795.3	  1795.4	       462	     0	        6
2023.04.17	 03:00:00	 1795.5	 1797.7	 1795.1	  1796.3	       528	     0	        6
2023.04.17	 04:00:00	 1796.2	 1797.4	 1795.5	  1796.4	       349	     0	        6
2023.04.17	 05:00:00	 1796.3	 1796.9	 1795.9	  1796.4	       231	     0	        6
2023.04.17	 06:00:00	 1796.5	 1797.2	 1795.9	  1796.8	       177	     0	        6
2023.04.17	 07:00:00	 1796.9	 1798.6	 1796.2	  1798.4	       310	     0	        6
2023.04.17	 08:00:00	 1798.3	 1798.6	 1795.9	  1797.4	       551	     0	        6
2023.04.17	 09:00:00	 1797.6	 1803.0	 1796.9	  1799.3	      1429	     0	        6
2023.04.17	 10:00:00	 1799.4	 1800.4	 1798.3	  1799.3	       993	     0	        6
2023.04.17	 11:00:00	 1799.2	 1800.8	 1798.1	  1799.5	       941	     0	        6
2023.04.17	 12:00:00	 1799.4	 1800.7	 1798.2	  1798.9	       784	     0	        6
2023.04.17	 13:00:00	 1799.1	 1800.4	 1797.8	  1799.4	       882	     0	        6
2023.04.17	 14:00:00	 1799.7	 1802.1	 1795.4	  1796.9	      1455	     0	        6
2023.04.17	 15:00:00	 1796.8	 1805.4	 1793.2	  1801.9	      4878	     0	        6
2023.04.17	 16:00:00	 1802.3	 1806.9	 1799.1	  1804.8	      5849	     0	        6
2023.04.17	 17:00:00	 1804.9	 1808.2	 1799.2	  1801.7	      3783	     0	        6
2023.04.17	 18:00:00	 1801.8	 1803.9	 1799.5	  1801.7	      3442	     0	        6
2023.04.17	 19:00:00	 1801.6	 1804.7	 1797.5	  1798.4	      2714	     0	        6
2023.04.17	 20:00:00	 1798.5	 1807.9	 1797.4	  1807.6	      2621	     0	        6
2023.04.17	 21:00:00	 1807.7	 1814.9	 1807.7	  1814.3	      3087	     0	        6
2023.04.17	 22:00:00	 1814.2	 1816.9	 1814.2	  1814.3	       697	     0	        6
2023.04.18	 01:00:00	 1814.4	 1815.1	 1813.8	  1814.3	       173	     0	        6
2023.04.18	 02:00:00	 1814.2	 1814.4	 1813.1	  1813.4	       309	     0	        6
2023.04.18	 03:00:00	 1813.3	 1815.6	 1812.9	  1814.7	       393	     0	        6
2023.04.18	 04:00:00	 1815.0	 1815.5	 1813.9	  1814.3	       360	     0	        6
2023.04.18	 05:00:00	 1814.4	 1815.1	 1812.9	  1813.2	       249	     0	        6
2023.04.18	 06:00:00	 1813.1	 1813.4	 1811.7	  1812.3	       218	     0	        6
2023.04.18	 07:00:00	 1812.2	 1814.2	 1812.0	  1814.2	       271	     0	        6
2023.04.18	 08:00:00	 1814.1	 1816.1	 1813.4	  1814.8	       445	     0	        6
2023.04.18	 09:00:00	 1815.1	 1817.1	 1814.4	  1815.4	       910	     0	        6
2023.04.18	 10:00:00	 1815.3	 1818.1	 1814.3	  1817.6	       943	     0	        6
2023.04.18	 11:00:00	 1817.4	 1821.9	 1816.7	  1819.9	       878	     0	        6
2023.04.18	 12:00:00	 1820.0	 1825.3	 1819.0	  1824.9	       805	     0	        6
2023.04.18	 13:00:00	 1824.6	 1824.6	 1822.0	  1822.8	      1030	     0	        6
2023.04.18	 14:00:00	 1822.7	 1824.6	 1821.8	  1823.9	       939	     0	        6
2023.04.18	 15:00:00	 1823.8	 1824.3	 1807.2	  1807.8	      4471	     0	        6
2023.04.18	 16:00:00	 1807.9	 1813.0	 1801.2	  1803.9	      5122	     0	        6
2023.04.18	 17:00:00	 1803.6	 1805.6	 1797.4	  1800.4	      3695	     0	        6
2023.04.18	 18:00:00	 1800.3	 1804.2	 1798.9	  1800.4	      2844	     0	        6
2023.04.18	 19:00:00	 1800.5	 1802.6	 1797.2	  1799.3	      2772	     0	        6
2023.04.18	 20:00:00	 1799.2	 1802.0	 1794.8	  1799.1	      2868	     0	        6
2023.04.18	 21:00:00	 1799.3	 1806.5	 1798.7	  1805.4	      2805	     0	        6
2023.04.18	 22:00:00	 1805.5	 1807.4	 1803.9	  1806.4	       926	     0	        6
2023.04.19	 01:00:00	 1807.0	 1807.1	 1805.1	  1805.3	       280	     0	        6
2023.04.19	 02:00:00	 1805.2	 1806.7	 1804.9	  1806.4	       439	     0	        6
2023.04.19	 03:00:00	 1806.3	 1807.3	 1804.3	  1804.7	       490	     0	        6
2023.04.19	 04:00:00	 1804.6	 1806.2	 1804.3	  1805.7	       288	     0	        6
2023.04.19	 05:00:00	 1805.8	 1806.1	 1805.5	  1805.9	       237	     0	        6
2023.04.19	 06:00:00	 1805.8	 1805.9	 1805.2	  1805.5	       176	     0	        6
2023.04.19	 07:00:00	 1805.6	 1805.7	 1804.7	  1804.9	       336	     0	        6
2023.04.19	 08:00:00	 1805.0	 1805.4	 1801.2	  1802.9	       631	     0	        6
2023.04.19	 09:00:00	 1802.8	 1803.9	 1800.7	  1802.8	      1078	     0	        6
2023.04.19	 10:00:00	 1802.9	 1803.3	 1796.9	  1798.9	      1187	     0	        6
2023.04.19	 11:00:00	 1799.0	 1799.1	 1793.6	  1794.7	      1266	     0	        6
2023.04.19	 12:00:00	 1794.8	 1796.9	 1793.8	  1796.7	      1022	     0	        6
2023.04.19	 13:00:00	 1796.8	 1797.1	 1792.7	  1793.9	      1126	     0	        6
2023.04.19	 14:00:00	 1793.8	 1793.9	 1790.4	  1790.8	      1206	     0	        6
2023.04.19	 15:00:00	 1791.1	 1798.4	 1790.9	  1792.2	      3998	     0	        6
2023.04.19	 16:00:00	 1792.3	 1802.8	 1792.0	  1800.9	      4586	     0	        6
2023.04.19	 17:00:00	 1801.1	 1801.9	 1794.7	  1797.2	      3163	     0	        6
2023.04.19	 18:00:00	 1797.3	 1804.2	 1795.1	  1803.6	      2342	     0	        6
2023.04.19	 19:00:00	 1803.5	 1809.9	 1803.4	  1809.8	      2574	     0	        6
2023.04.19	 20:00:00	 1809.9	 1813.4	 1809.1	  1812.1	      2571	     0	        6
2023.04.19	 21:00:00	 1812.0	 1813.8	 1806.4	  1809.4	      2868	     0	        6
2023.04.19	 22:00:00	 1809.3	 1809.4	 1806.2	  1806.2	       918	     0	        6
2023.04.20	 01:00:00	 1803.4	 1803.8	 1802.1	  1803.1	       239	     0	        6
2023.04.20	 02:00:00	 1803.2	 1805.1	 1803.1	  1805.0	       405	     0	        6
2023.04.20	 03:00:00	 1805.1	 1807.0	 1804.3	  1806.9	       623	     0	        6
2023.04.20	 04:00:00	 1807.0	 1807.8	 1805.1	  1805.4	       329	     0	        6
2023.04.20	 05:00:00	 1805.3	 1806.8	 1804.9	  1806.8	       272	     0	        6
2023.04.20	 06:00:00	 1806.9	 1807.3	 1805.1	  1805.4	       276	     0	        6
2023.04.20	 07:00:00	 1805.5	 1805.7	 1803.4	  1804.9	       378	     0	        6
2023.04.20	 08:00:00	 1805.0	 1806.4	 1803.4	  1803.4	       623	     0	        6
2023.04.20	 09:00:00	 1803.7	 1803.8	 1790.8	  1792.4	      1478	     0	        6
2023.04.20	 10:00:00	 1792.3	 1792.9	 1789.8	  1791.4	      1290	     0	        6
2023.04.20	 11:00:00	 1791.3	 1793.9	 1790.7	  1792.9	       943	     0	        6
2023.04.20	 12:00:00	 1793.0	 1794.4	 1790.2	  1794.1	       839	     0	        6
2023.04.20	 13:00:00	 1794.0	 1795.2	 1790.1	  1790.7	       888	     0	        6
2023.04.20	 14:00:00	 1790.5	 1796.0	 1788.3	  1794.6	      1785	     0	        6
2023.04.20	 15:00:00	 1794.1	 1798.3	 1789.7	  1798.2	      3913	     0	        6
2023.04.20	 16:00:00	 1798.1	 1809.1	 1797.2	  1806.0	      4883	     0	        6
2023.04.20	 17:00:00	 1806.3	 1806.9	 1794.4	  1797.3	      3886	     0	        6
2023.04.20	 18:00:00	 1797.4	 1802.7	 1794.5	  1802.5	      2584	     0	        6
2023.04.20	 19:00:00	 1802.4	 1805.3	 1801.5	  1802.2	      2576	     0	        6
2023.04.20	 20:00:00	 1802.1	 1802.5	 1793.7	  1796.4	      3254	     0	        6
2023.04.20	 21:00:00	 1796.3	 1800.1	 1790.4	  1798.2	      3926	     0	        6
2023.04.20	 22:00:00	 1798.4	 1801.1	 1797.3	  1798.2	       784	     0	        6
2023.04.21	 01:00:00	 1796.5	 1798.1	 1795.7	  1796.4	       287	     0	        6
2023.04.21	 02:00:00	 1796.2	 1800.0	 1795.9	  1800.0	       493	     0	        6
2023.04.21	 03:00:00	 1799.9	 1800.4	 1797.7	  1799.3	       529	     0	        6
2023.04.21	 04:00:00	 1799.4	 1799.6	 1798.3	  1799.0	       430	     0	        6
2023.04.21	 05:00:00	 1799.1	 1800.4	 1797.7	  1798.4	       300	     0	        6
2023.04.21	 06:00:00	 1798.3	 1798.4	 1796.4	  1796.7	       221	     0	        6
2023.04.21	 07:00:00	 1796.6	 1797.5	 1796.4	  1796.6	       286	     0	        6
2023.04.21	 08:00:00	 1796.4	 1797.4	 1792.8	  1793.1	       672	     0	        6
2023.04.21	 09:00:00	 1792.8	 1794.9	 1789.9	  1793.8	      1320	     0	        6
2023.04.21	 10:00:00	 1793.7	 1798.3	 1793.1	  1797.9	      1041	     0	        6
2023.04.21	 11:00:00	 1797.8	 1800.2	 1796.7	  1797.2	      1126	     0	        6
2023.04.21	 12:00:00	 1797.3	 1798.4	 1794.4	  1795.2	      1196	     0	        6
2023.04.21	 13:00:00	 1794.8	 1796.5	 1793.4	  1796.2	      1064	     0	        6
2023.04.21	 14:00:00	 1796.1	 1802.1	 1795.1	  1801.8	      1306	     0	        6
2023.04.21	 15:00:00	 1801.7	 1808.2	 1792.2	  1793.6	      5097	     0	        6
2023.04.21	 16:00:00	 1793.7	 1797.7	 1782.5	  1785.8	      6368	     0	        6
2023.04.21	 17:00:00	 1785.9	 1796.9	 1784.9	  1796.0	      4597	     0	        6
2023.04.21	 18:00:00	 1796.1	 1799.3	 1792.8	  1795.6	      3663	     0	        6
2023.04.21	 19:00:00	 1795.5	 1800.2	 1791.6	  1799.9	      3032	     0	        6
2023.04.21	 20:00:00	 1800.1	 1804.3	 1799.4	  1801.6	      2716	     0	        6
2023.04.21	 21:00:00	 1801.4	 1802.4	 1797.0	  1801.1	      3015	     0	        6
2023.04.21	 22:00:00	 1801.3	 1801.8	 1798.7	  1799.0	       560	     0	        6
2023.04.24	 01:00:00	 1797.2	 1798.2	 1797.0	  1797.4	       209	     0	        6
2023.04.24	 02:00:00	 1797.3	 1797.3	 1793.9	  1795.8	       490	     0	        6
2023.04.24	 03:00:00	 1795.7	 1796.9	 1795.0	  1795.1	       453	     0	        6
2023.04.24	 04:00:00	 1794.9	 1796.2	 1793.6	  1794.2	       372	     0	        6
2023.04.24	 05:00:00	 1794.1	 1794.6	 1793.3	  1793.4	       304	     0	        6
2023.04.24	 06:00:00	 1793.3	 1794.1	 1792.9	  1793.1	       209	     0	        6
2023.04.24	 07:00:00	 1792.9	 1793.2	 1790.9	  1791.2	       387	     0	        6
2023.04.24	 08:00:00	 1791.1	 1791.4	 1787.8	  1789.9	       682	     0	        6
2023.04.24	 09:00:00	 1790.2	 1793.1	 1788.4	  1793.1	      1117	     0	        6
2023.04.24	 10:00:00	 1793.0	 1795.5	 1792.4	  1793.7	       918	     0	        6
2023.04.24	 11:00:00	 1793.8	 1797.5	 1793.4	  1796.3	       800	     0	        6
2023.04.24	 12:00:00	 1796.4	 1798.6	 1795.8	  1798.6	       636	     0	        6
2023.04.24	 13:00:00	 1798.5	 1800.5	 1797.7	  1799.1	       960	     0	        6
2023.04.24	 14:00:00	 1798.8	 1800.0	 1797.0	  1799.2	      1098	     0	        6
2023.04.24	 15:00:00	 1799.3	 1807.4	 1796.6	  1805.2	      4233	     0	        6
2023.04.24	 16:00:00	 1805.3	 1809.4	 1794.6	  1794.7	      5296	     0	        6
2023.04.24	 17:00:00	 1794.6	 1795.5	 1790.1	  1791.0	      3853	     0	        6
2023.04.24	 18:00:00	 1791.1	 1796.2	 1789.4	  1795.5	      2661	     0	        6
2023.04.24	 19:00:00	 1795.6	 1800.8	 1793.6	  1800.3	      2165	     0	        6
2023.04.24	 20:00:00	 1800.4	 1800.9	 1795.1	  1796.8	      2291	     0	        6
2023.04.24	 21:00:00	 1796.9	 1799.8	 1796.7	  1799.2	      2536	     0	        6
2023.04.24	 22:00:00	 1799.4	 1799.9	 1794.9	  1796.1	       729	     0	        6
2023.04.25	 01:00:00	 1794.5	 1796.1	 1794.4	  1795.2	       276	     0	        6
2023.04.25	 02:00:00	 1795.1	 1796.6	 1794.3	  1794.9	       527	     0	        6
2023.04.25	 03:00:00	 1794.7	 1796.5	 1794.2	  1794.3	       421	     0	        6
2023.04.25	 04:00:00	 1794.2	 1794.4	 1792.1	  1792.6	       458	     0	        6
2023.04.25	 05:00:00	 1792.5	 1793.3	 1790.8	  1791.2	       324	     0	        6
2023.04.25	 06:00:00	 1791.1	 1791.3	 1788.2	  1789.1	       386	     0	        6
2023.04.25	 07:00:00	 1789.0	 1790.3	 1787.9	  1789.8	       508	     0	        6
2023.04.25	 08:00:00	 1789.7	 1790.7	 1788.2	  1789.8	       642	     0	        6
2023.04.25	 09:00:00	 1789.9	 1790.2	 1775.2	  1775.6	      2113	     0	        6
2023.04.25	 10:00:00	 1775.5	 1776.7	 1769.7	  1776.3	      1469	     0	        6
2023.04.25	 11:00:00	 1776.2	 1778.8	 1774.4	  1778.1	       944	     0	        6
2023.04.25	 12:00:00	 1778.2	 1780.2	 1776.9	  1779.9	       857	     0	        6
2023.04.25	 13:00:00	 1780.1	 1781.9	 1777.8	  1780.9	       998	     0	        6
2023.04.25	 14:00:00	 1780.8	 1785.4	 1780.1	  1782.4	      1210	     0	        6
2023.04.25	 15:00:00	 1782.8	 1783.9	 1772.3	  1777.7	      4445	     0	        6
2023.04.25	 16:00:00	 1777.6	 1782.1	 1768.1	  1774.7	      5505	     0	        6
2023.04.25	 17:00:00	 1774.8	 1778.6	 1769.4	  1769.4	      3330	     0	        6
2023.04.25	 18:00:00	 1769.5	 1772.2	 1765.4	  1765.8	      2724	     0	        6
2023.04.25	 19:00:00	 1765.7	 1767.5	 1755.5	  1757.6	      3308	     0	        6
2023.04.25	 20:00:00	 1757.7	 1761.6	 1755.9	  1756.8	      3040	     0	        6
2023.04.25	 21:00:00	 1756.5	 1760.6	 1754.3	  1754.6	      3618	     0	        6
2023.04.25	 22:00:00	 1754.4	 1755.2	 1747.2	  1753.4	      2014	     0	        6
2023.04.26	 01:00:00	 1747.3	 1749.5	 1745.8	  1748.8	       508	     0	        6
2023.04.26	 02:00:00	 1748.9	 1749.9	 1746.4	  1748.8	       653	     0	        6
2023.04.26	 03:00:00	 1748.7	 1749.7	 1747.8	  1749.2	       614	     0	        6
2023.04.26	 04:00:00	 1749.3	 1749.6	 1748.2	  1749.4	       302	     0	        6
2023.04.26	 05:00:00	 1749.3	 1749.4	 1745.7	  1745.9	       503	     0	        6
2023.04.26	 06:00:00	 1746.0	 1748.4	 1745.8	  1748.3	       306	     0	        6
2023.04.26	 07:00:00	 1748.2	 1750.2	 1747.4	  1749.6	       498	     0	        6
2023.04.26	 08:00:00	 1749.4	 1750.2	 1747.7	  1749.4	       520	     0	        6
2023.04.26	 09:00:00	 1749.6	 1751.9	 1742.1	  1745.6	      1556	     0	        6
2023.04.26	 10:00:00	 1745.4	 1749.7	 1740.0	  1748.8	      1580	     0	        6
2023.04.26	 11:00:00	 1748.9	 1750.8	 1744.2	  1745.4	      1187	     0	        6
2023.04.26	 12:00:00	 1745.7	 1748.4	 1742.3	  1742.9	      1491	     0	        6
2023.04.26	 13:00:00	 1743.2	 1751.7	 1737.9	  1746.7	      2518	     0	        6
2023.04.26	 14:00:00	 1746.6	 1751.0	 1744.7	  1750.9	      1899	     0	        6
2023.04.26	 15:00:00	 1751.1	 1757.4	 1743.2	  1747.7	      5100	     0	        6
2023.04.26	 16:00:00	 1747.9	 1753.8	 1739.8	  1749.3	      6144	     0	        6
2023.04.26	 17:00:00	 1749.6	 1755.3	 1748.9	  1752.9	      3815	     0	        6
2023.04.26	 18:00:00	 1753.0	 1756.0	 1748.8	  1750.8	      3359	     0	        6
2023.04.26	 19:00:00	 1750.9	 1753.3	 1742.7	  1743.2	      3330	     0	        6
2023.04.26	 20:00:00	 1743.1	 1744.8	 1734.2	  1737.6	      3642	     0	        6
2023.04.26	 21:00:00	 1737.7	 1740.2	 1732.8	  1737.0	      3958	     0	        6
2023.04.26	 22:00:00	 1737.1	 1739.4	 1734.7	  1737.2	      1376	     0	        6
2023.04.27	 01:00:00	 1736.1	 1736.6	 1735.2	  1736.2	       283	     0	        6
2023.04.27	 02:00:00	 1736.1	 1736.3	 1734.8	  1735.8	       532	     0	        6
2023.04.27	 03:00:00	 1735.7	 1735.9	 1733.9	  1735.6	       626	     0	        6
2023.04.27	 04:00:00	 1735.5	 1736.8	 1734.7	  1735.9	       386	     0	        6
2023.04.27	 05:00:00	 1736.0	 1736.3	 1735.2	  1735.4	       176	     0	        6
2023.04.27	 06:00:00	 1735.5	 1737.3	 1735.4	  1737.3	       240	     0	        6
2023.04.27	 07:00:00	 1737.2	 1738.8	 1736.2	  1738.3	       340	     0	        6
2023.04.27	 08:00:00	 1738.2	 1738.9	 1736.8	  1737.8	       455	     0	        6
2023.04.27	 09:00:00	 1738.3	 1742.4	 1735.3	  1741.7	      1357	     0	        6
2023.04.27	 10:00:00	 1741.8	 1743.2	 1739.6	  1742.9	      1014	     0	        6
2023.04.27	 11:00:00	 1742.8	 1743.4	 1740.3	  1741.2	       631	     0	        6
2023.04.27	 12:00:00	 1741.1	 1742.3	 1739.4	  1742.3	       933	     0	        6
2023.04.27	 13:00:00	 1742.4	 1743.6	 1740.4	  1742.6	       919	     0	        6
2023.04.27	 14:00:00	 1742.2	 1746.2	 1739.7	  1745.7	      2195	     0	        6
2023.04.27	 15:00:00	 1745.8	 1747.5	 1737.2	  1746.4	      4958	     0	        6
2023.04.27	 16:00:00	 1746.3	 1748.4	 1734.9	  1737.4	      5338	     0	        6
2023.04.27	 17:00:00	 1737.5	 1747.9	 1731.5	  1747.4	      3896	     0	        6
2023.04.27	 18:00:00	 1747.6	 1752.8	 1747.2	  1749.0	      2858	     0	        6
2023.04.27	 19:00:00	 1749.1	 1758.1	 1747.8	  1755.9	      2276	     0	        6
2023.04.27	 20:00:00	 1756.0	 1760.5	 1755.0	  1760.4	      2347	     0	        6
2023.04.27	 21:00:00	 1760.3	 1761.7	 1757.4	  1760.2	      2781	     0	        6
2023.04.27	 22:00:00	 1759.8	 1761.2	 1755.2	  1757.7	      1913	     0	        6
2023.04.28	 01:00:00	 1758.4	 1759.3	 1757.1	  1757.6	       413	     0	        6
2023.04.28	 02:00:00	 1757.4	 1758.2	 1756.6	  1757.2	       458	     0	        6
2023.04.28	 03:00:00	 1757.1	 1760.3	 1755.8	  1759.6	       697	     0	        6
2023.04.28	 04:00:00	 1759.4	 1760.0	 1758.4	  1759.4	       427	     0	        6
2023.04.28	 05:00:00	 1759.3	 1759.4	 1756.5	  1757.3	       454	     0	        6
2023.04.28	 06:00:00	 1757.2	 1758.9	 1756.9	  1757.4	       733	     0	        6
2023.04.28	 07:00:00	 1757.3	 1760.4	 1756.7	  1759.6	       592	     0	        6
2023.04.28	 08:00:00	 1759.4	 1759.6	 1754.9	  1754.9	       728	     0	        6
2023.04.28	 09:00:00	 1755.3	 1756.7	 1749.7	  1749.9	      1550	     0	        6
2023.04.28	 10:00:00	 1749.8	 1750.1	 1742.1	  1744.4	      1617	     0	        6
2023.04.28	 11:00:00	 1744.6	 1750.9	 1742.6	  1749.4	      1354	     0	        6
2023.04.28	 12:00:00	 1749.3	 1751.1	 1747.0	  1747.3	       889	     0	        6
2023.04.28	 13:00:00	 1747.5	 1752.7	 1746.1	  1750.1	       998	     0	        6
2023.04.28	 14:00:00	 1749.9	 1754.8	 1748.1	  1752.2	      1969	     0	        6
2023.04.28	 15:00:00	 1752.3	 1768.4	 1752.0	  1763.9	      3935	     0	        6
2023.04.28	 16:00:00	 1764.2	 1779.1	 1763.2	  1770.2	      6298	     0	        6
2023.04.28	 17:00:00	 1770.3	 1778.8	 1763.4	  1777.4	      4989	     0	        6
2023.04.28	 18:00:00	 1777.5	 1780.8	 1775.4	  1780.4	      3257	     0	        6
2023.04.28	 19:00:00	 1780.3	 1780.7	 1774.1	  1775.1	      2840	     0	        6
2023.04.28	 20:00:00	 1774.9	 1778.6	 1769.8	  1773.4	      3327	     0	        6
2023.04.28	 21:00:00	 1773.3	 1776.1	 1771.6	  1774.4	      3542	     0	        6
2023.04.28	 22:00:00	 1774.2	 1778.3	 1774.1	  1776.3	       998	     0	        6
2023.05.01	 01:00:00	 1771.9	 1772.9	 1769.3	  1770.4	       363	     0	        6
2023.05.01	 02:00:00	 1770.2	 1773.9	 1770.2	  1773.4	       595	     0	        6
2023.05.01	 03:00:00	 1773.5	 1773.8	 1771.9	  1772.6	       314	     0	        6
2023.05.01	 04:00:00	 1772.4	 1775.2	 1772.4	  1775.2	       272	     0	        6
2023.05.01	 05:00:00	 1775.1	 1775.7	 1773.9	  1774.7	       323	     0	        6
2023.05.01	 06:00:00	 1774.8	 1774.9	 1773.9	  1774.6	       228	     0	        6
2023.05.01	 07:00:00	 1774.5	 1775.8	 1773.6	  1775.1	       221	     0	        6
2023.05.01	 08:00:00	 1774.9	 1775.9	 1773.1	  1775.4	       444	     0	        6
2023.05.01	 09:00:00	 1775.3	 1775.4	 1773.1	  1773.8	       371	     0	        6
